ae_id,matter_number,title,company_name,abn,industry,published_date,expires,date_signed,term_start,term_end,confidence_super,ocr,no_default_named,fund_name,fund_abn,fund_usi,fund_source,detail_url,pdf_url
AE532416,AG2026/470,Sadleirs Resources Enterprise Agreement 2025,Sadleirs Transport Co (Nsw) Pty Ltd,19000936194,Road transport industry,2026-03-26,2029-03-25,2026-04-02,2026-04-02,2029-03-25,low,1,0,,,,,https://www.fwc.gov.au/document-view/agreements/sadleirs-resources-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/847021
AE532406,AG2026/513,NHP Electrical Engineering Products Pty Ltd Victorian Storeworkers Enterprise Agreement 2026,Nhp Electrical Engineering Products Pty Ltd,84004304812,Storage services,2026-03-26,2030-01-30,,,,low,1,0,,,,,https://www.fwc.gov.au/document-view/agreements/nhp-electrical-engineering-products-pty-ltd-victorian-storeworkers-0?from=search,https://www.fwc.gov.au/document-view/media/download/847020
AE532411,AG2026/376,NORTHERN CONCRETE GROUP PTY LTD and the CFMEU (Victorian Construction and General Division) Subcontractors Concrete Placement Enterprise Agreement 2024 - 2027,Northern Concrete Group Pty Ltd,42674383307,"Building, metal and civil construction industries",2026-03-26,2027-07-02,,2026-04-02,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/northern-concrete-group-pty-ltd-and-the-cfmeu-victorian-construction-and?from=search,https://www.fwc.gov.au/document-view/media/download/847017
AE532410,AG2026/391,Caboolture Apex Kindergarten Pre-School Early Childhood Education Collective Education Enterprise Agreement 2025,Caboolture & District Kindergarten Association,85532185564,Children&#039;s services,2026-03-26,2030-03-25,2026-04-02,,2030-03-25,low,1,1,,,,,https://www.fwc.gov.au/document-view/agreements/caboolture-apex-kindergarten-pre-school-early-childhood-education?from=search,https://www.fwc.gov.au/document-view/media/download/846901
AE532408,AG2026/346,SKILL TILING PTY LTD and the CFMEU (Victorian Construction and General Division) Subcontractors Tilelayer Enterprise Agreement 2024 - 2027,Skill Tiling Pty Ltd,,"Building, metal and civil construction industries",2026-03-26,2027-07-02,,2026-04-02,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/skill-tiling-pty-ltd-and-the-cfmeu-victorian-construction-and-general?from=search,https://www.fwc.gov.au/document-view/media/download/846911
AE532402,AG2026/509,Downer and ETU Electrical Contracting Enterprise Agreement 2025 – 2029,Downer Edi Works Pty Ltd,66008709608,Electrical contracting industry,2026-03-26,2029-03-31,,,2029-03-31,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/downer-and-etu-electrical-contracting-enterprise-agreement-2025-2029?from=search,https://www.fwc.gov.au/document-view/media/download/846889
AE532402,AG2026/509,Downer and ETU Electrical Contracting Enterprise Agreement 2025 – 2029,Downer Edi Works Pty Ltd,66008709608,Electrical contracting industry,2026-03-26,2029-03-31,,,2029-03-31,high,0,0,ESSSuper,85894637037,ESS0003AU,,https://www.fwc.gov.au/document-view/agreements/downer-and-etu-electrical-contracting-enterprise-agreement-2025-2029?from=search,https://www.fwc.gov.au/document-view/media/download/846889
AE532400,AG2026/341,Hebden Quarries Pty Ltd Enterprise Agreement 2026,Hebden Quarries Pty Ltd,70106204817,Quarrying industry,2026-03-26,2028-04-02,,2026-04-02,2028-04-02,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/hebden-quarries-pty-ltd-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/846897
AE532412,AG2026/401,WVW CONSTRUCTIONS PTY LTD T/AS PENFAB STEEL and the CFMEU (Victorian Construction and General Division) Subcontractors Rigger/Steel Erector Enterprise Agreement 2024 - 2027,WVW Constructions Pty Ltd,88666624513,"Building, metal and civil construction industries",2026-03-26,2027-07-02,,2026-04-02,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/wvw-constructions-pty-ltd-tas-penfab-steel-and-the-cfmeu-victorian-1?from=search,https://www.fwc.gov.au/document-view/media/download/847016
AE532355,AG2026/321,Lysaght Lyndhurst Workplace Agreement 2026,Bluescope Steel Limited,16000011058,Manufacturing and associated industries,2026-03-25,2029-01-05,2026-03-13,2026-04-01,2029-01-05,low,0,0,REST,62653671394,RES0103AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/lysaght-lyndhurst-workplace-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/846881
AE532397,AG2026/461,INDETAIL JOINERY PTY LTD and the CFMEU (Victorian Construction and General Division) Subcontractors Carpentry & Joinery Enterprise Agreement 2024 - 2027,Indetail Joinery,73693343985,"Building, metal and civil construction industries",2026-03-25,2027-07-02,2024-07-01,2026-04-01,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/indetail-joinery-pty-ltd-and-the-cfmeu-victorian-construction-and-general?from=search,https://www.fwc.gov.au/document-view/media/download/846885
AE532208,AG2026/23,Bidfood Central Coast - Enterprise Agreement 2026,BFS Central Coast Pty Limited,69613272567,Miscellaneous,2026-03-25,2028-01-01,,2026-04-01,2028-01-01,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/bidfood-central-coast-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/846884
AE532395,AG2026/504,ARA Fire Protection Services Pty Limited and ETU Electrical Contracting Enterprise Agreement 2025 – 2029,ARA Fire Protection Services Pty Limited,19002051041,Electrical contracting industry,2026-03-25,2029-03-31,,,2029-03-31,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/ara-fire-protection-services-pty-limited-and-etu-electrical-contracting?from=search,https://www.fwc.gov.au/document-view/media/download/846821
AE532395,AG2026/504,ARA Fire Protection Services Pty Limited and ETU Electrical Contracting Enterprise Agreement 2025 – 2029,ARA Fire Protection Services Pty Limited,19002051041,Electrical contracting industry,2026-03-25,2029-03-31,,,2029-03-31,high,0,0,ESSSuper,85894637037,ESS0003AU,,https://www.fwc.gov.au/document-view/agreements/ara-fire-protection-services-pty-limited-and-etu-electrical-contracting?from=search,https://www.fwc.gov.au/document-view/media/download/846821
AE532398,AG2026/273,Goodwin Aged Care Services Limited Enterprise Agreement 2026 - 2029,Goodwin Aged Care Services Limited.,,Aged care industry,2026-03-25,2029-06-30,,,2029-06-30,high,0,0,HESTA,64971749321,HST0100AU,,https://www.fwc.gov.au/document-view/agreements/goodwin-aged-care-services-limited-enterprise-agreement-2026-2029?from=search,https://www.fwc.gov.au/document-view/media/download/846822
AE532394,AG2026/437,Grantee Pty Ltd / CFMEU Collective Agreement 2024-2027,Grantee Pty Ltd,84003026248,"Building, metal and civil construction industries",2026-03-25,2027-07-04,2026-03-06,2026-04-01,2027-07-04,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/grantee-pty-ltd-cfmeu-collective-agreement-2024-2027?from=search,https://www.fwc.gov.au/document-view/media/download/846886
AE532396,AG2026/480,THREE DIMENSIONAL CONSTRUCTION GROUP PTY LTD and the CFMEU (Victorian Construction and General Division) Subcontractors Plastering Enterprise Agreement 2024 - 2027,Three Dimensional Construction Group Pty Ltd,60663870835,"Building, metal and civil construction industries",2026-03-25,2027-07-02,,2026-04-01,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/three-dimensional-construction-group-pty-ltd-and-the-cfmeu-victorian-1?from=search,https://www.fwc.gov.au/document-view/media/download/846823
AE532392,AG2026/410,Worley Power Services (WPS) AGL Operations Enterprise Agreement 2026,Worley Power Services Pty Ltd,50112723181,Electrical power industry,2026-03-25,2029-01-30,2026-03-23,2026-04-01,2029-01-30,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/worley-power-services-wps-agl-operations-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/846806
AE532380,AG2025/4728,Sigma Healthcare Logistics (WA) Enterprise Agreement 2026,Sigma Healthcare Logistics Pty Ltd,66142005552,Pharmaceutical industry,2026-03-25,2030-03-25,,2026-04-01,2030-03-25,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/sigma-healthcare-logistics-wa-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/846962
AE532399,AG2026/464,PROCOM INSTALLATIONS PTY LTD and the CFMEU (Victorian Construction and General Division) Subcontractors Carpentry & Joinery Enterprise Agreement 2024 - 2027,"Construction, Forestry And Maritime Employees Union",,"Building, metal and civil construction industries",2026-03-25,2027-07-02,2024-07-01,2026-04-01,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/procom-installations-pty-ltd-and-the-cfmeu-victorian-construction-and-0?from=search,https://www.fwc.gov.au/document-view/media/download/846888
AE532401,AG2026/482,"ROTEX EXCAVATIONS PTY LTD and the CFMEU (Victorian Construction and General Division) Subcontractors Earthmoving, Excavation and Drainage Enterprise Agreement 2024 - 2027",Rotex Excavations Pty Ltd,50660296622,"Building, metal and civil construction industries",2026-03-25,2027-07-02,2026-03-13,2026-04-01,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/rotex-excavations-pty-ltd-and-the-cfmeu-victorian-construction-and-general?from=search,https://www.fwc.gov.au/document-view/media/download/846887
AE532371,AG2026/423,City Facilities Management and CIMS National Maintenance and Service Agreement 2025-2029,City Facilities Management (Aus) Pty Ltd,39135098663,Electrical contracting industry,2026-03-25,2029-09-30,,2026-04-01,2029-09-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/city-facilities-management-and-cims-national-maintenance-and-service?from=search,https://www.fwc.gov.au/document-view/media/download/846820
AE532326,AG2026/379,LVL80 NSW Pty Ltd / CFMEU Collective Agreement 2024-2027,Lvl80 Nsw Pty Ltd,,"Building, metal and civil construction industries",2026-03-24,2027-07-04,2026-02-23,2026-03-31,2027-07-04,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/lvl80-nsw-pty-ltd-cfmeu-collective-agreement-2024-2027?from=search,https://www.fwc.gov.au/document-view/media/download/846701
AE532388,AG2026/486,BMC HV Electrical & Instrumentation Pty Ltd ETU Yallourn Power Station & Open Cut Mine Enterprise Agreement 2024,BMC HV Electrical & Instrumentation Pty Ltd,,Electrical power industry,2026-03-24,2027-01-31,2026-03-18,,2027-01-31,low,0,0,Cbus,75493363262,CBU0100AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/bmc-hv-electrical-instrumentation-pty-ltd-etu-yallourn-power-station-open?from=search,https://www.fwc.gov.au/document-view/media/download/846803
AE532388,AG2026/486,BMC HV Electrical & Instrumentation Pty Ltd ETU Yallourn Power Station & Open Cut Mine Enterprise Agreement 2024,BMC HV Electrical & Instrumentation Pty Ltd,,Electrical power industry,2026-03-24,2027-01-31,2026-03-18,,2027-01-31,low,0,0,REST,62653671394,RES0103AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/bmc-hv-electrical-instrumentation-pty-ltd-etu-yallourn-power-station-open?from=search,https://www.fwc.gov.au/document-view/media/download/846803
AE532393,AG2025/4554,Hunter Christian School (Teachers) Enterprise Agreement 2026-2027,The Association Of Independent Schools Nsw,96003509073,Educational services,2026-03-24,2028-01-31,,2026-03-31,2028-01-31,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/hunter-christian-school-teachers-enterprise-agreement-2026-2027?from=search,https://www.fwc.gov.au/document-view/media/download/846805
AE532389,AG2026/307,Pickard Timber & Pickard Trusses Enterprise Agreement 2025,MSP Group Pty LTd,85007991666,Manufacturing and associated industries,2026-03-24,2028-01-01,2026-03-31,2025-07-01,2028-01-01,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/pickard-timber-pickard-trusses-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/846801
AE532390,AG2026/305,Northern Territory Public Sector Aboriginal Health Practitioner 2025 - 2029 Enterprise Agreement,Commissioner for Public Employment,84085734992,State and Territory government administration,2026-03-24,2029-08-10,,2026-03-31,2029-08-10,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/northern-territory-public-sector-aboriginal-health-practitioner-2025-2029?from=search,https://www.fwc.gov.au/document-view/media/download/846807
AE532381,AG2026/75,Northern NSW Helicopter Rescue Service Limited Pilots and Aircrew Officer Enterprise Agreement No. 8,Northern Nsw Helicopter Rescue Service Limited,40002862026,Ambulance and patient transport,2026-03-24,2027-06-30,2027-06-30,2026-03-31,2027-06-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/northern-nsw-helicopter-rescue-service-limited-pilots-and-aircrew-0?from=search,https://www.fwc.gov.au/document-view/media/download/846799
AE532323,AG2025/3072,"Ararat Retirement Village Inc. (Trading as Gorrinn Village), ANMF and HWU Enterprise Agreement 2025",Ararat Retirement Village Inc,54116818613,Aged care industry,2026-03-24,2030-03-18,,,2030-03-18,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/ararat-retirement-village-inc-trading-as-gorrinn-village-anmf-and-hwu?from=search,https://www.fwc.gov.au/document-view/media/download/846796
AE532327,AG2026/347,Wilson Security Court Custody Services Enterprise Agreement 2026,Wilson Security Pty Ltd,90127406295,Security services,2026-03-24,2028-06-30,2026-06-30,2026-03-31,2028-06-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/wilson-security-court-custody-services-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/846797
AE532384,AG2026/405,PPG Aerospace Tullamarine Manufacturing and Warehouse Agreement 2024,PPG Industries Australia Pty Ltd,82055500939,Manufacturing and associated industries,2026-03-24,2028-02-28,,2026-03-31,2028-02-28,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/ppg-aerospace-tullamarine-manufacturing-and-warehouse-agreement-2024?from=search,https://www.fwc.gov.au/document-view/media/download/846800
AE532385,AG2026/372,Pentium Hydro Enterprise Agreement 2026,Pentium Hydro Pty Ltd,87631012809,Mining industry,2026-03-24,2030-03-24,,2026-03-31,2030-03-24,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/pentium-hydro-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/846704
AE532383,AG2026/473,FOUNDATION CIVIL & MINING PTY LTD and the CFMEU (Victorian Construction and General Division) Subcontractors Site Amenities Installation Enterprise Agreement 2024 - 2027,Foundation Civil & Mining Pty Ltd,,"Building, metal and civil construction industries",2026-03-24,2027-07-02,2026-03-12,2026-03-31,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/foundation-civil-mining-pty-ltd-and-the-cfmeu-victorian-construction-and?from=search,https://www.fwc.gov.au/document-view/media/download/846703
AE532309,AG2025/4534,Seventh-day Adventist Schools (Greater Sydney) Ltd Operational Staff Enterprise Agreement 2026-2027,Seventh-day Adventist Schools (Greater Sydney) Ltd,63106908767,Educational services,2026-03-24,2028-01-14,,2026-03-31,2028-01-14,low,0,0,REST,62653671394,RES0103AU,rescan_2026-05-11,https://www.fwc.gov.au/document-view/agreements/seventh-day-adventist-schools-greater-sydney-ltd-operational-staff?from=search,https://www.fwc.gov.au/document-view/media/download/846792
AE532382,AG2026/284,Qepoxy Pty Ltd and CFMEU Union Collective Agreement 2023-2027,"Construction, Forestry And Maritime Employees Union",,"Building, metal and civil construction industries",2026-03-24,2027-07-02,,2026-03-31,2027-07-02,high,0,0,BUSSQ,85571332201,BUS0002AU,,https://www.fwc.gov.au/document-view/agreements/qepoxy-pty-ltd-and-cfmeu-union-collective-agreement-2023-2027?from=search,https://www.fwc.gov.au/document-view/media/download/846702
AE532334,AG2025/4220,Cleanaway Solid Waste Services South Australia Enterprise Agreement 2025,Cleanaway Operations Pty Ltd,40010745383,Waste management industry,2026-03-24,2030-03-24,2027-07-01,2026-03-31,2030-03-24,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/cleanaway-solid-waste-services-south-australia-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/846798
